topic,level,name,year,group,estimate,moe,share,sharemoe
sex,4_region,Southwestern DMHAS,2022,total_pop,714593,3698,NA,NA
sex,4_region,Southwestern DMHAS,2022,male,350486,2620,0.49,0.003
sex,4_region,Southwestern DMHAS,2022,female,364107,2610,0.51,0.003
sex,4_region,Western DMHAS,2022,total_pop,625417,3483,NA,NA
sex,4_region,Western DMHAS,2022,male,307845,2478,0.49,0.003
sex,4_region,Western DMHAS,2022,female,317572,2447,0.51,0.003
sex,6_town,Andover,2022,total_pop,3160,129,NA,NA
sex,6_town,Andover,2022,male,1545,92,0.49,0.021
sex,6_town,Andover,2022,female,1615,90,0.51,0.019
sex,6_town,Ansonia,2022,total_pop,18954,750,NA,NA
sex,6_town,Ansonia,2022,male,9333,527,0.49,0.02
sex,6_town,Ansonia,2022,female,9621,533,0.51,0.02
sex,6_town,Ashford,2022,total_pop,4218,279,NA,NA
sex,6_town,Ashford,2022,male,2024,196,0.48,0.034
sex,6_town,Ashford,2022,female,2194,198,0.52,0.032
sex,6_town,Avon,2022,total_pop,18852,499,NA,NA
sex,6_town,Avon,2022,male,9107,351,0.48,0.014
sex,6_town,Avon,2022,female,9745,354,0.52,0.013
sex,6_town,Barkhamsted,2022,total_pop,3660,218,NA,NA
sex,6_town,Barkhamsted,2022,male,1874,154,0.51,0.029
sex,6_town,Barkhamsted,2022,female,1786,154,0.49,0.03
sex,6_town,Beacon Falls,2022,total_pop,6061,339,NA,NA
sex,6_town,Beacon Falls,2022,male,3304,240,0.55,0.025
sex,6_town,Beacon Falls,2022,female,2757,239,0.45,0.03
sex,6_town,Berlin,2022,total_pop,20149,706,NA,NA
sex,6_town,Berlin,2022,male,9853,499,0.49,0.018
sex,6_town,Berlin,2022,female,10296,500,0.51,0.017
sex,6_town,Bethany,2022,total_pop,5295,320,NA,NA
sex,6_town,Bethany,2022,male,2715,226,0.51,0.029
sex,6_town,Bethany,2022,female,2580,227,0.49,0.031
sex,6_town,Bethel,2022,total_pop,20406,631,NA,NA
sex,6_town,Bethel,2022,male,10232,445,0.5,0.015
sex,6_town,Bethel,2022,female,10174,448,0.5,0.016
sex,6_town,Bethlehem,2022,total_pop,3399,183,NA,NA
sex,6_town,Bethlehem,2022,male,1687,127,0.5,0.026
sex,6_town,Bethlehem,2022,female,1712,132,0.5,0.028
sex,6_town,Bloomfield,2022,total_pop,21460,686,NA,NA
sex,6_town,Bloomfield,2022,male,9807,483,0.46,0.017
sex,6_town,Bloomfield,2022,female,11653,487,0.54,0.015
sex,6_town,Bolton,2022,total_pop,4851,224,NA,NA
sex,6_town,Bolton,2022,male,2468,157,0.51,0.022
sex,6_town,Bolton,2022,female,2383,160,0.49,0.024
sex,6_town,Bozrah,2022,total_pop,2410,185,NA,NA
sex,6_town,Bozrah,2022,male,1260,146,0.52,0.045
sex,6_town,Bozrah,2022,female,1150,113,0.48,0.029
sex,6_town,Branford,2022,total_pop,28177,731,NA,NA
sex,6_town,Branford,2022,male,13211,520,0.47,0.014
sex,6_town,Branford,2022,female,14966,514,0.53,0.012
sex,6_town,Bridgeport,2022,total_pop,148470,1504,NA,NA
sex,6_town,Bridgeport,2022,male,72315,1064,0.49,0.005
sex,6_town,Bridgeport,2022,female,76155,1063,0.51,0.005
sex,6_town,Bridgewater,2022,total_pop,1701,152,NA,NA
sex,6_town,Bridgewater,2022,male,869,98,0.51,0.035
sex,6_town,Bridgewater,2022,female,832,116,0.49,0.052
sex,6_town,Bristol,2022,total_pop,61052,1091,NA,NA
sex,6_town,Bristol,2022,male,30245,771,0.5,0.009
sex,6_town,Bristol,2022,female,30807,772,0.5,0.009
sex,6_town,Brookfield,2022,total_pop,17468,503,NA,NA
sex,6_town,Brookfield,2022,male,8272,355,0.47,0.015
sex,6_town,Brookfield,2022,female,9196,356,0.53,0.014
sex,6_town,Brooklyn,2022,total_pop,8402,324,NA,NA
sex,6_town,Brooklyn,2022,male,4463,229,0.53,0.018
sex,6_town,Brooklyn,2022,female,3939,229,0.47,0.02
sex,6_town,Burlington,2022,total_pop,9557,337,NA,NA
sex,6_town,Burlington,2022,male,4758,238,0.5,0.018
sex,6_town,Burlington,2022,female,4799,239,0.5,0.018
sex,6_town,Canaan,2022,total_pop,1155,147,NA,NA
sex,6_town,Canaan,2022,male,604,90,0.52,0.041
sex,6_town,Canaan,2022,female,551,116,0.48,0.08
sex,6_town,Canterbury,2022,total_pop,5067,268,NA,NA
sex,6_town,Canterbury,2022,male,2589,189,0.51,0.026
sex,6_town,Canterbury,2022,female,2478,190,0.49,0.027
sex,6_town,Canton,2022,total_pop,10125,506,NA,NA
sex,6_town,Canton,2022,male,5085,358,0.5,0.025
sex,6_town,Canton,2022,female,5040,358,0.5,0.025
sex,6_town,Chaplin,2022,total_pop,2229,229,NA,NA
sex,6_town,Chaplin,2022,male,1088,168,0.49,0.056
sex,6_town,Chaplin,2022,female,1141,155,0.51,0.045
sex,6_town,Cheshire,2022,total_pop,28791,773,NA,NA
sex,6_town,Cheshire,2022,male,14503,545,0.5,0.013
sex,6_town,Cheshire,2022,female,14288,548,0.5,0.014
sex,6_town,Chester,2022,total_pop,3740,401,NA,NA
sex,6_town,Chester,2022,male,1865,335,0.5,0.072
sex,6_town,Chester,2022,female,1875,221,0.5,0.025
sex,6_town,Clinton,2022,total_pop,13284,351,NA,NA
sex,6_town,Clinton,2022,male,6738,251,0.51,0.013
sex,6_town,Clinton,2022,female,6546,246,0.49,0.013
sex,6_town,Colchester,2022,total_pop,15550,473,NA,NA
sex,6_town,Colchester,2022,male,7892,337,0.51,0.015
sex,6_town,Colchester,2022,female,7658,332,0.49,0.015
sex,6_town,Colebrook,2022,total_pop,1594,141,NA,NA
sex,6_town,Colebrook,2022,male,802,88,0.5,0.033
sex,6_town,Colebrook,2022,female,792,110,0.5,0.053
sex,6_town,Columbia,2022,total_pop,5280,402,NA,NA
sex,6_town,Columbia,2022,male,2972,283,0.56,0.032
sex,6_town,Columbia,2022,female,2308,285,0.44,0.042
sex,6_town,Cornwall,2022,total_pop,1315,144,NA,NA
sex,6_town,Cornwall,2022,male,589,101,0.45,0.059
sex,6_town,Cornwall,2022,female,726,102,0.55,0.049
sex,6_town,Coventry,2022,total_pop,12254,461,NA,NA
sex,6_town,Coventry,2022,male,6111,326,0.5,0.019
sex,6_town,Coventry,2022,female,6143,326,0.5,0.019
sex,6_town,Cromwell,2022,total_pop,14250,537,NA,NA
sex,6_town,Cromwell,2022,male,6998,383,0.49,0.019
sex,6_town,Cromwell,2022,female,7252,377,0.51,0.018
sex,6_town,Danbury,2022,total_pop,86456,1446,NA,NA
sex,6_town,Danbury,2022,male,42814,1020,0.5,0.008
sex,6_town,Danbury,2022,female,43642,1025,0.5,0.008
sex,6_town,Darien,2022,total_pop,21571,545,NA,NA
sex,6_town,Darien,2022,male,10783,387,0.5,0.013
sex,6_town,Darien,2022,female,10788,384,0.5,0.013
sex,6_town,Deep River,2022,total_pop,4445,305,NA,NA
sex,6_town,Deep River,2022,male,2276,214,0.51,0.033
sex,6_town,Deep River,2022,female,2169,217,0.49,0.036
sex,6_town,Derby,2022,total_pop,12373,570,NA,NA
sex,6_town,Derby,2022,male,5533,401,0.45,0.025
sex,6_town,Derby,2022,female,6840,405,0.55,0.021
sex,6_town,Durham,2022,total_pop,7197,331,NA,NA
sex,6_town,Durham,2022,male,3653,236,0.51,0.023
sex,6_town,Durham,2022,female,3544,232,0.49,0.023
sex,6_town,East Granby,2022,total_pop,5198,378,NA,NA
sex,6_town,East Granby,2022,male,2164,267,0.42,0.041
sex,6_town,East Granby,2022,female,3034,267,0.58,0.029
sex,6_town,East Haddam,2022,total_pop,8921,289,NA,NA
sex,6_town,East Haddam,2022,male,4415,207,0.49,0.017
sex,6_town,East Haddam,2022,female,4506,202,0.51,0.016
sex,6_town,East Hampton,2022,total_pop,12798,441,NA,NA
sex,6_town,East Hampton,2022,male,6235,310,0.49,0.017
sex,6_town,East Hampton,2022,female,6563,313,0.51,0.017
sex,6_town,East Hartford,2022,total_pop,50942,1173,NA,NA
sex,6_town,East Hartford,2022,male,24970,832,0.49,0.012
sex,6_town,East Hartford,2022,female,25972,827,0.51,0.011
sex,6_town,East Haven,2022,total_pop,27871,719,NA,NA
sex,6_town,East Haven,2022,male,13586,507,0.49,0.013
sex,6_town,East Haven,2022,female,14285,510,0.51,0.013
sex,6_town,East Lyme,2022,total_pop,18600,545,NA,NA
sex,6_town,East Lyme,2022,male,8488,386,0.46,0.016
sex,6_town,East Lyme,2022,female,10112,385,0.54,0.013
sex,6_town,East Windsor,2022,total_pop,11180,595,NA,NA
sex,6_town,East Windsor,2022,male,5393,421,0.48,0.028
sex,6_town,East Windsor,2022,female,5787,421,0.52,0.026
sex,6_town,Eastford,2022,total_pop,1618,158,NA,NA
sex,6_town,Eastford,2022,male,876,124,0.54,0.055
sex,6_town,Eastford,2022,female,742,98,0.46,0.041
sex,6_town,Easton,2022,total_pop,7630,269,NA,NA
sex,6_town,Easton,2022,male,4006,189,0.53,0.016
sex,6_town,Easton,2022,female,3624,192,0.47,0.019
sex,6_town,Ellington,2022,total_pop,16558,508,NA,NA
sex,6_town,Ellington,2022,male,8469,360,0.51,0.015
sex,6_town,Ellington,2022,female,8089,358,0.49,0.016
sex,6_town,Enfield,2022,total_pop,41346,880,NA,NA
sex,6_town,Enfield,2022,male,21262,624,0.51,0.01
sex,6_town,Enfield,2022,female,20084,621,0.49,0.011
sex,6_town,Essex,2022,total_pop,6754,299,NA,NA
sex,6_town,Essex,2022,male,3157,212,0.47,0.024
sex,6_town,Essex,2022,female,3597,211,0.53,0.02
sex,6_town,Fairfield,2022,total_pop,62072,1011,NA,NA
sex,6_town,Fairfield,2022,male,29836,714,0.48,0.008
sex,6_town,Fairfield,2022,female,32236,716,0.52,0.008
sex,6_town,Farmington,2022,total_pop,26623,561,NA,NA
sex,6_town,Farmington,2022,male,12854,395,0.48,0.011
sex,6_town,Farmington,2022,female,13769,399,0.52,0.01
sex,6_town,Franklin,2022,total_pop,1892,164,NA,NA
sex,6_town,Franklin,2022,male,920,112,0.49,0.042
sex,6_town,Franklin,2022,female,972,120,0.51,0.045
sex,6_town,Glastonbury,2022,total_pop,35105,757,NA,NA
sex,6_town,Glastonbury,2022,male,17017,538,0.48,0.011
sex,6_town,Glastonbury,2022,female,18088,532,0.52,0.01
sex,6_town,Goshen,2022,total_pop,3144,165,NA,NA
sex,6_town,Goshen,2022,male,1567,114,0.5,0.025
sex,6_town,Goshen,2022,female,1577,119,0.5,0.027
sex,6_town,Granby,2022,total_pop,10972,414,NA,NA
sex,6_town,Granby,2022,male,5671,293,0.52,0.018
sex,6_town,Granby,2022,female,5301,292,0.48,0.019
sex,6_town,Greenwich,2022,total_pop,63498,1195,NA,NA
sex,6_town,Greenwich,2022,male,30262,847,0.48,0.01
sex,6_town,Greenwich,2022,female,33236,843,0.52,0.009
sex,6_town,Griswold,2022,total_pop,11488,551,NA,NA
sex,6_town,Griswold,2022,male,5791,389,0.5,0.024
sex,6_town,Griswold,2022,female,5697,390,0.5,0.024
sex,6_town,Groton,2022,total_pop,38217,700,NA,NA
sex,6_town,Groton,2022,male,20626,492,0.54,0.008
sex,6_town,Groton,2022,female,17591,498,0.46,0.01
sex,6_town,Guilford,2022,total_pop,22046,602,NA,NA
sex,6_town,Guilford,2022,male,11405,427,0.52,0.013
sex,6_town,Guilford,2022,female,10641,425,0.48,0.014
sex,6_town,Haddam,2022,total_pop,8492,368,NA,NA
sex,6_town,Haddam,2022,male,4456,260,0.52,0.021
sex,6_town,Haddam,2022,female,4036,261,0.48,0.023
sex,6_town,Hamden,2022,total_pop,61069,1208,NA,NA
sex,6_town,Hamden,2022,male,29423,853,0.48,0.01
sex,6_town,Hamden,2022,female,31646,856,0.52,0.01
sex,6_town,Hampton,2022,total_pop,1639,162,NA,NA
sex,6_town,Hampton,2022,male,926,137,0.56,0.062
sex,6_town,Hampton,2022,female,713,86,0.44,0.03
sex,6_town,Hartford,2022,total_pop,121057,1551,NA,NA
sex,6_town,Hartford,2022,male,58021,1095,0.48,0.007
sex,6_town,Hartford,2022,female,63036,1099,0.52,0.006
sex,6_town,Hartland,2022,total_pop,1806,147,NA,NA
sex,6_town,Hartland,2022,male,933,112,0.52,0.046
sex,6_town,Hartland,2022,female,873,95,0.48,0.035
sex,6_town,Harwinton,2022,total_pop,5509,302,NA,NA
sex,6_town,Harwinton,2022,male,2964,213,0.54,0.025
sex,6_town,Harwinton,2022,female,2545,214,0.46,0.029
sex,6_town,Hebron,2022,total_pop,9127,288,NA,NA
sex,6_town,Hebron,2022,male,4706,204,0.52,0.015
sex,6_town,Hebron,2022,female,4421,204,0.48,0.016
sex,6_town,Kent,2022,total_pop,3015,271,NA,NA
sex,6_town,Kent,2022,male,1543,189,0.51,0.043
sex,6_town,Kent,2022,female,1472,194,0.49,0.047
sex,6_town,Killingly,2022,total_pop,17757,543,NA,NA
sex,6_town,Killingly,2022,male,8650,385,0.49,0.016
sex,6_town,Killingly,2022,female,9107,383,0.51,0.015
sex,6_town,Killingworth,2022,total_pop,6216,272,NA,NA
sex,6_town,Killingworth,2022,male,3092,193,0.5,0.022
sex,6_town,Killingworth,2022,female,3124,191,0.5,0.021
sex,6_town,Lebanon,2022,total_pop,7145,390,NA,NA
sex,6_town,Lebanon,2022,male,3515,275,0.49,0.028
sex,6_town,Lebanon,2022,female,3630,277,0.51,0.027
sex,6_town,Ledyard,2022,total_pop,15394,630,NA,NA
sex,6_town,Ledyard,2022,male,7937,449,0.52,0.02
sex,6_town,Ledyard,2022,female,7457,442,0.48,0.021
sex,6_town,Lisbon,2022,total_pop,4202,274,NA,NA
sex,6_town,Lisbon,2022,male,2181,194,0.52,0.031
sex,6_town,Lisbon,2022,female,2021,194,0.48,0.034
sex,6_town,Litchfield,2022,total_pop,8232,296,NA,NA
sex,6_town,Litchfield,2022,male,4009,209,0.49,0.018
sex,6_town,Litchfield,2022,female,4223,209,0.51,0.017
sex,6_town,Lyme,2022,total_pop,2390,263,NA,NA
sex,6_town,Lyme,2022,male,1246,217,0.52,0.07
sex,6_town,Lyme,2022,female,1144,149,0.48,0.033
sex,6_town,Madison,2022,total_pop,17658,507,NA,NA
sex,6_town,Madison,2022,male,8760,359,0.5,0.015
sex,6_town,Madison,2022,female,8898,358,0.5,0.014
sex,6_town,Manchester,2022,total_pop,59510,1214,NA,NA
sex,6_town,Manchester,2022,male,29013,860,0.49,0.01
sex,6_town,Manchester,2022,female,30497,857,0.51,0.01
sex,6_town,Mansfield,2022,total_pop,28378,850,NA,NA
sex,6_town,Mansfield,2022,male,13231,600,0.47,0.016
sex,6_town,Mansfield,2022,female,15147,602,0.53,0.014
sex,6_town,Marlborough,2022,total_pop,6134,272,NA,NA
sex,6_town,Marlborough,2022,male,3111,192,0.51,0.022
sex,6_town,Marlborough,2022,female,3023,193,0.49,0.023
sex,6_town,Meriden,2022,total_pop,60556,1115,NA,NA
sex,6_town,Meriden,2022,male,29336,792,0.48,0.01
sex,6_town,Meriden,2022,female,31220,785,0.52,0.009
sex,6_town,Middlebury,2022,total_pop,7665,320,NA,NA
sex,6_town,Middlebury,2022,male,3508,226,0.46,0.022
sex,6_town,Middlebury,2022,female,4157,226,0.54,0.019
sex,6_town,Middlefield,2022,total_pop,4240,217,NA,NA
sex,6_town,Middlefield,2022,male,2198,152,0.52,0.024
sex,6_town,Middlefield,2022,female,2042,155,0.48,0.027
sex,6_town,Middletown,2022,total_pop,48152,851,NA,NA
sex,6_town,Middletown,2022,male,23476,597,0.49,0.009
sex,6_town,Middletown,2022,female,24676,606,0.51,0.009
sex,6_town,Milford,2022,total_pop,52283,804,NA,NA
sex,6_town,Milford,2022,male,25281,570,0.48,0.008
sex,6_town,Milford,2022,female,27002,567,0.52,0.007
sex,6_town,Monroe,2022,total_pop,18851,579,NA,NA
sex,6_town,Monroe,2022,male,9768,408,0.52,0.015
sex,6_town,Monroe,2022,female,9083,411,0.48,0.016
sex,6_town,Montville,2022,total_pop,18160,682,NA,NA
sex,6_town,Montville,2022,male,9398,486,0.52,0.018
sex,6_town,Montville,2022,female,8762,478,0.48,0.019
sex,6_town,Morris,2022,total_pop,2059,257,NA,NA
sex,6_town,Morris,2022,male,1055,193,0.51,0.069
sex,6_town,Morris,2022,female,1004,170,0.49,0.056
sex,6_town,Naugatuck,2022,total_pop,31653,786,NA,NA
sex,6_town,Naugatuck,2022,male,16367,556,0.52,0.012
sex,6_town,Naugatuck,2022,female,15286,555,0.48,0.013
sex,6_town,New Britain,2022,total_pop,74212,1479,NA,NA
sex,6_town,New Britain,2022,male,35973,1044,0.48,0.01
sex,6_town,New Britain,2022,female,38239,1047,0.52,0.01
sex,6_town,New Canaan,2022,total_pop,20639,530,NA,NA
sex,6_town,New Canaan,2022,male,9643,377,0.47,0.014
sex,6_town,New Canaan,2022,female,10996,373,0.53,0.012
sex,6_town,New Fairfield,2022,total_pop,13596,494,NA,NA
sex,6_town,New Fairfield,2022,male,6667,348,0.49,0.018
sex,6_town,New Fairfield,2022,female,6929,350,0.51,0.018
sex,6_town,New Hartford,2022,total_pop,6680,367,NA,NA
sex,6_town,New Hartford,2022,male,3404,259,0.51,0.027
sex,6_town,New Hartford,2022,female,3276,260,0.49,0.028
sex,6_town,New Haven,2022,total_pop,135736,1993,NA,NA
sex,6_town,New Haven,2022,male,63821,1408,0.47,0.008
sex,6_town,New Haven,2022,female,71915,1410,0.53,0.007
sex,6_town,New London,2022,total_pop,27596,1116,NA,NA
sex,6_town,New London,2022,male,13359,790,0.48,0.021
sex,6_town,New London,2022,female,14237,788,0.52,0.019
sex,6_town,New Milford,2022,total_pop,28181,683,NA,NA
sex,6_town,New Milford,2022,male,12689,483,0.45,0.013
sex,6_town,New Milford,2022,female,15492,483,0.55,0.011
sex,6_town,Newington,2022,total_pop,30458,734,NA,NA
sex,6_town,Newington,2022,male,14491,517,0.48,0.013
sex,6_town,Newington,2022,female,15967,521,0.52,0.012
sex,6_town,Newtown,2022,total_pop,27341,716,NA,NA
sex,6_town,Newtown,2022,male,14045,507,0.51,0.013
sex,6_town,Newtown,2022,female,13296,505,0.49,0.013
sex,6_town,Norfolk,2022,total_pop,1856,219,NA,NA
sex,6_town,Norfolk,2022,male,865,169,0.47,0.073
sex,6_town,Norfolk,2022,female,991,140,0.53,0.041
sex,6_town,North Branford,2022,total_pop,13560,535,NA,NA
sex,6_town,North Branford,2022,male,6809,380,0.5,0.02
sex,6_town,North Branford,2022,female,6751,377,0.5,0.02
sex,6_town,North Canaan,2022,total_pop,3212,317,NA,NA
sex,6_town,North Canaan,2022,male,1599,224,0.5,0.049
sex,6_town,North Canaan,2022,female,1613,224,0.5,0.049
sex,6_town,North Haven,2022,total_pop,24179,679,NA,NA
sex,6_town,North Haven,2022,male,12079,480,0.5,0.014
sex,6_town,North Haven,2022,female,12100,480,0.5,0.014
sex,6_town,North Stonington,2022,total_pop,5160,339,NA,NA
sex,6_town,North Stonington,2022,male,2664,239,0.52,0.032
sex,6_town,North Stonington,2022,female,2496,240,0.48,0.034
sex,6_town,Norwalk,2022,total_pop,91050,1506,NA,NA
sex,6_town,Norwalk,2022,male,45680,1074,0.5,0.008
sex,6_town,Norwalk,2022,female,45370,1056,0.5,0.008
sex,6_town,Norwich,2022,total_pop,40054,1047,NA,NA
sex,6_town,Norwich,2022,male,19930,743,0.5,0.013
sex,6_town,Norwich,2022,female,20124,738,0.5,0.013
sex,6_town,Old Lyme,2022,total_pop,7648,277,NA,NA
sex,6_town,Old Lyme,2022,male,3789,197,0.5,0.018
sex,6_town,Old Lyme,2022,female,3859,195,0.5,0.018
sex,6_town,Old Saybrook,2022,total_pop,10492,470,NA,NA
sex,6_town,Old Saybrook,2022,male,4740,333,0.45,0.024
sex,6_town,Old Saybrook,2022,female,5752,332,0.55,0.02
sex,6_town,Orange,2022,total_pop,14231,403,NA,NA
sex,6_town,Orange,2022,male,6607,285,0.46,0.015
sex,6_town,Orange,2022,female,7624,285,0.54,0.013
sex,6_town,Oxford,2022,total_pop,12801,501,NA,NA
sex,6_town,Oxford,2022,male,6586,353,0.51,0.019
sex,6_town,Oxford,2022,female,6215,356,0.49,0.02
sex,6_town,Plainfield,2022,total_pop,15065,501,NA,NA
sex,6_town,Plainfield,2022,male,7503,353,0.5,0.017
sex,6_town,Plainfield,2022,female,7562,355,0.5,0.017
sex,6_town,Plainville,2022,total_pop,17505,679,NA,NA
sex,6_town,Plainville,2022,male,9033,478,0.52,0.019
sex,6_town,Plainville,2022,female,8472,482,0.48,0.02
sex,6_town,Plymouth,2022,total_pop,11712,477,NA,NA
sex,6_town,Plymouth,2022,male,5418,338,0.46,0.022
sex,6_town,Plymouth,2022,female,6294,336,0.54,0.019
sex,6_town,Pomfret,2022,total_pop,4289,207,NA,NA
sex,6_town,Pomfret,2022,male,2197,147,0.51,0.024
sex,6_town,Pomfret,2022,female,2092,146,0.49,0.025
sex,6_town,Portland,2022,total_pop,9409,300,NA,NA
sex,6_town,Portland,2022,male,4736,211,0.5,0.016
sex,6_town,Portland,2022,female,4673,213,0.5,0.016
sex,6_town,Preston,2022,total_pop,4804,233,NA,NA
sex,6_town,Preston,2022,male,2242,166,0.47,0.026
sex,6_town,Preston,2022,female,2562,163,0.53,0.022
sex,6_town,Prospect,2022,total_pop,9411,458,NA,NA
sex,6_town,Prospect,2022,male,4761,323,0.51,0.024
sex,6_town,Prospect,2022,female,4650,325,0.49,0.025
sex,6_town,Putnam,2022,total_pop,9270,385,NA,NA
sex,6_town,Putnam,2022,male,4267,275,0.46,0.023
sex,6_town,Putnam,2022,female,5003,270,0.54,0.019
sex,6_town,Redding,2022,total_pop,8785,284,NA,NA
sex,6_town,Redding,2022,male,4399,204,0.5,0.017
sex,6_town,Redding,2022,female,4386,197,0.5,0.016
sex,6_town,Ridgefield,2022,total_pop,25021,508,NA,NA
sex,6_town,Ridgefield,2022,male,12388,358,0.5,0.01
sex,6_town,Ridgefield,2022,female,12633,360,0.5,0.01
sex,6_town,Rocky Hill,2022,total_pop,20705,655,NA,NA
sex,6_town,Rocky Hill,2022,male,10146,463,0.49,0.016
sex,6_town,Rocky Hill,2022,female,10559,464,0.51,0.016
sex,6_town,Roxbury,2022,total_pop,2069,199,NA,NA
sex,6_town,Roxbury,2022,male,1042,144,0.5,0.05
sex,6_town,Roxbury,2022,female,1027,137,0.5,0.046
sex,6_town,Salem,2022,total_pop,4230,211,NA,NA
sex,6_town,Salem,2022,male,2167,149,0.51,0.024
sex,6_town,Salem,2022,female,2063,150,0.49,0.026
sex,6_town,Salisbury,2022,total_pop,4170,339,NA,NA
sex,6_town,Salisbury,2022,male,1805,242,0.43,0.046
sex,6_town,Salisbury,2022,female,2365,237,0.57,0.033
sex,6_town,Scotland,2022,total_pop,1542,191,NA,NA
sex,6_town,Scotland,2022,male,823,157,0.53,0.077
sex,6_town,Scotland,2022,female,719,109,0.47,0.041
sex,6_town,Seymour,2022,total_pop,16766,648,NA,NA
sex,6_town,Seymour,2022,male,8020,457,0.48,0.02
sex,6_town,Seymour,2022,female,8746,460,0.52,0.019
sex,6_town,Sharon,2022,total_pop,2691,248,NA,NA
sex,6_town,Sharon,2022,male,1410,174,0.52,0.043
sex,6_town,Sharon,2022,female,1281,177,0.48,0.049
sex,6_town,Shelton,2022,total_pop,41206,757,NA,NA
sex,6_town,Shelton,2022,male,19585,533,0.48,0.01
sex,6_town,Shelton,2022,female,21621,537,0.52,0.009
sex,6_town,Sherman,2022,total_pop,3499,263,NA,NA
sex,6_town,Sherman,2022,male,1871,202,0.53,0.041
sex,6_town,Sherman,2022,female,1628,169,0.47,0.033
sex,6_town,Simsbury,2022,total_pop,24617,624,NA,NA
sex,6_town,Simsbury,2022,male,11615,440,0.47,0.013
sex,6_town,Simsbury,2022,female,13002,442,0.53,0.012
sex,6_town,Somers,2022,total_pop,10086,323,NA,NA
sex,6_town,Somers,2022,male,5488,228,0.54,0.014
sex,6_town,Somers,2022,female,4598,229,0.46,0.017
sex,6_town,South Windsor,2022,total_pop,26805,790,NA,NA
sex,6_town,South Windsor,2022,male,13414,559,0.5,0.015
sex,6_town,South Windsor,2022,female,13391,558,0.5,0.015
sex,6_town,Southbury,2022,total_pop,19936,628,NA,NA
sex,6_town,Southbury,2022,male,9443,447,0.47,0.017
sex,6_town,Southbury,2022,female,10493,441,0.53,0.015
sex,6_town,Southington,2022,total_pop,43569,756,NA,NA
sex,6_town,Southington,2022,male,21373,536,0.49,0.009
sex,6_town,Southington,2022,female,22196,533,0.51,0.008
sex,6_town,Sprague,2022,total_pop,2964,132,NA,NA
sex,6_town,Sprague,2022,male,1476,94,0.5,0.023
sex,6_town,Sprague,2022,female,1488,92,0.5,0.022
sex,6_town,Stafford,2022,total_pop,11507,352,NA,NA
sex,6_town,Stafford,2022,male,5466,250,0.48,0.016
sex,6_town,Stafford,2022,female,6041,248,0.52,0.014
sex,6_town,Stamford,2022,total_pop,135413,1730,NA,NA
sex,6_town,Stamford,2022,male,66112,1225,0.49,0.007
sex,6_town,Stamford,2022,female,69301,1222,0.51,0.006
sex,6_town,Sterling,2022,total_pop,3610,252,NA,NA
sex,6_town,Sterling,2022,male,2145,177,0.59,0.026
sex,6_town,Sterling,2022,female,1465,179,0.41,0.041
sex,6_town,Stonington,2022,total_pop,18397,453,NA,NA
sex,6_town,Stonington,2022,male,9143,319,0.5,0.012
sex,6_town,Stonington,2022,female,9254,322,0.5,0.012
sex,6_town,Stratford,2022,total_pop,52436,1003,NA,NA
sex,6_town,Stratford,2022,male,25301,706,0.48,0.01
sex,6_town,Stratford,2022,female,27135,713,0.52,0.009
sex,6_town,Suffield,2022,total_pop,15676,561,NA,NA
sex,6_town,Suffield,2022,male,8579,394,0.55,0.016
sex,6_town,Suffield,2022,female,7097,399,0.45,0.02
sex,6_town,Thomaston,2022,total_pop,7487,432,NA,NA
sex,6_town,Thomaston,2022,male,3984,305,0.53,0.027
sex,6_town,Thomaston,2022,female,3503,306,0.47,0.031
sex,6_town,Thompson,2022,total_pop,9254,362,NA,NA
sex,6_town,Thompson,2022,male,4594,256,0.5,0.02
sex,6_town,Thompson,2022,female,4660,256,0.5,0.019
sex,6_town,Tolland,2022,total_pop,14601,387,NA,NA
sex,6_town,Tolland,2022,male,7259,273,0.5,0.013
sex,6_town,Tolland,2022,female,7342,274,0.5,0.013
sex,6_town,Torrington,2022,total_pop,35510,697,NA,NA
sex,6_town,Torrington,2022,male,17355,494,0.49,0.01
sex,6_town,Torrington,2022,female,18155,491,0.51,0.01
sex,6_town,Trumbull,2022,total_pop,36922,899,NA,NA
sex,6_town,Trumbull,2022,male,18598,638,0.5,0.012
sex,6_town,Trumbull,2022,female,18324,634,0.5,0.012
sex,6_town,Union,2022,total_pop,917,121,NA,NA
sex,6_town,Union,2022,male,366,79,0.4,0.068
sex,6_town,Union,2022,female,551,91,0.6,0.06
sex,6_town,Vernon,2022,total_pop,30289,810,NA,NA
sex,6_town,Vernon,2022,male,14976,576,0.49,0.014
sex,6_town,Vernon,2022,female,15313,570,0.51,0.013
sex,6_town,Voluntown,2022,total_pop,2567,157,NA,NA
sex,6_town,Voluntown,2022,male,1289,112,0.5,0.031
sex,6_town,Voluntown,2022,female,1278,110,0.5,0.03
sex,6_town,Wallingford,2022,total_pop,44251,948,NA,NA
sex,6_town,Wallingford,2022,male,21159,672,0.48,0.011
sex,6_town,Wallingford,2022,female,23092,669,0.52,0.01
sex,6_town,Warren,2022,total_pop,1533,393,NA,NA
sex,6_town,Warren,2022,male,953,385,0.62,0.194
sex,6_town,Warren,2022,female,580,81,0.38,0.11
sex,6_town,Washington,2022,total_pop,3651,261,NA,NA
sex,6_town,Washington,2022,male,1593,182,0.44,0.039
